 CDTJune/30/2021 17:01:38:791,resultant_acc:0.963
 CDTJune/30/2021 17:01:38:881,xyz_acc:0.168 0.129 -1.061
 CDTJune/30/2021 17:01:38:908,resultant_acc:1.082
 CDTJune/30/2021 17:01:38:2,xyz_acc:0.152 0.091 -1.001
 CDTJune/30/2021 17:01:38:31,resultant_acc:1.017
 CDTJune/30/2021 17:01:39:91,xyz_acc:0.141 0.078 -0.981
 CDTJune/30/2021 17:01:39:124,resultant_acc:0.994
 CDTJune/30/2021 17:01:39:181,xyz_acc:0.155 0.131 -0.973
 CDTJune/30/2021 17:01:39:211,resultant_acc:0.994
 CDTJune/30/2021 17:01:39:271,xyz_acc:0.145 0.141 -0.98
 CDTJune/30/2021 17:01:39:300,resultant_acc:1.001
 CDTJune/30/2021 17:01:39:391,xyz_acc:0.151 0.172 -0.99
 CDTJune/30/2021 17:01:39:418,resultant_acc:1.016
 CDTJune/30/2021 17:01:39:481,xyz_acc:0.156 0.206 -0.967
 CDTJune/30/2021 17:01:39:510,resultant_acc:1.001
 CDTJune/30/2021 17:01:39:571,xyz_acc:0.144 0.162 -0.951
 CDTJune/30/2021 17:01:39:631,resultant_acc:0.975
 CDTJune/30/2021 17:01:39:691,xyz_acc:0.162 0.183 -0.952
 CDTJune/30/2021 17:01:39:750,resultant_acc:0.983
 CDTJune/30/2021 17:01:39:814,xyz_acc:0.167 0.231 -0.967
 CDTJune/30/2021 17:01:39:818,resultant_acc:1.008
 CDTJune/30/2021 17:01:39:872,xyz_acc:0.205 0.215 -0.991
 CDTJune/30/2021 17:01:39:898,resultant_acc:1.035
 CDTJune/30/2021 17:01:39:991,xyz_acc:0.203 0.175 -0.976
 CDTJune/30/2021 17:01:39:18,resultant_acc:1.012
 CDTJune/30/2021 17:01:40:81,xyz_acc:0.211 0.205 -0.965
 CDTJune/30/2021 17:01:40:112,resultant_acc:1.009
 CDTJune/30/2021 17:01:40:200,xyz_acc:0.186 0.195 -0.942
 CDTJune/30/2021 17:01:40:231,resultant_acc:0.98
 CDTJune/30/2021 17:01:40:294,xyz_acc:0.218 0.2 -0.957
 CDTJune/30/2021 17:01:40:297,resultant_acc:1.002
 CDTJune/30/2021 17:01:40:381,xyz_acc:0.206 0.207 -0.96
 CDTJune/30/2021 17:01:40:408,resultant_acc:1.003
 CDTJune/30/2021 17:01:40:470,xyz_acc:0.206 0.212 -0.971
 CDTJune/30/2021 17:01:40:503,resultant_acc:1.015
 CDTJune/30/2021 17:01:40:590,xyz_acc:0.205 0.218 -0.948
 CDTJune/30/2021 17:01:40:621,resultant_acc:0.994
 CDTJune/30/2021 17:01:40:681,xyz_acc:0.212 0.226 -0.952
 CDTJune/30/2021 17:01:40:712,resultant_acc:1.001
 CDTJune/30/2021 17:01:40:805,xyz_acc:0.22 0.222 -0.955
 CDTJune/30/2021 17:01:40:809,resultant_acc:1.005
 CDTJune/30/2021 17:01:40:890,xyz_acc:0.239 0.255 -0.964
 CDTJune/30/2021 17:01:40:919,resultant_acc:1.025
 CDTJune/30/2021 17:01:40:981,xyz_acc:0.22 0.215 -0.943
 CDTJune/30/2021 17:01:40:11,resultant_acc:0.992
 CDTJune/30/2021 17:01:41:71,xyz_acc:0.223 0.236 -0.955
 CDTJune/30/2021 17:01:41:101,resultant_acc:1.009
 CDTJune/30/2021 17:01:41:190,xyz_acc:0.215 0.228 -0.945
 CDTJune/30/2021 17:01:41:218,resultant_acc:0.996
 CDTJune/30/2021 17:01:41:281,xyz_acc:0.212 0.219 -0.949
 CDTJune/30/2021 17:01:41:310,resultant_acc:0.997
 CDTJune/30/2021 17:01:41:372,xyz_acc:0.215 0.226 -0.956
 CDTJune/30/2021 17:01:41:401,resultant_acc:1.006
 CDTJune/30/2021 17:01:41:490,xyz_acc:0.214 0.231 -0.96
 CDTJune/30/2021 17:01:41:518,resultant_acc:1.01
 CDTJune/30/2021 17:01:41:609,xyz_acc:0.206 0.224 -0.959
 CDTJune/30/2021 17:01:41:641,resultant_acc:1.006
 CDTJune/30/2021 17:01:41:704,xyz_acc:0.203 0.228 -0.968
 CDTJune/30/2021 17:01:41:707,resultant_acc:1.015
 CDTJune/30/2021 17:01:41:791,xyz_acc:0.199 0.217 -0.957
 CDTJune/30/2021 17:01:41:818,resultant_acc:1.001
 CDTJune/30/2021 17:01:41:881,xyz_acc:0.188 0.221 -0.941
 CDTJune/30/2021 17:01:41:911,resultant_acc:0.985
 CDTJune/30/2021 17:01:41:1,xyz_acc:0.193 0.223 -0.974
 CDTJune/30/2021 17:01:41:29,resultant_acc:1.018
 CDTJune/30/2021 17:01:42:94,xyz_acc:0.187 0.215 -0.952
 CDTJune/30/2021 17:01:42:98,resultant_acc:0.994
 CDTJune/30/2021 17:01:42:181,xyz_acc:0.198 0.231 -0.958
 CDTJune/30/2021 17:01:42:208,resultant_acc:1.005
 CDTJune/30/2021 17:01:42:270,xyz_acc:0.19 0.233 -0.973
 CDTJune/30/2021 17:01:42:301,resultant_acc:1.018
 CDTJune/30/2021 17:01:42:362,xyz_acc:0.173 0.226 -0.953
 CDTJune/30/2021 17:01:42:391,resultant_acc:0.995
 CDTJune/30/2021 17:01:42:481,xyz_acc:0.17 0.226 -0.973
 CDTJune/30/2021 17:01:42:508,resultant_acc:1.013
 CDTJune/30/2021 17:01:42:571,xyz_acc:0.157 0.232 -0.925
 CDTJune/30/2021 17:01:42:601,resultant_acc:0.966
 CDTJune/30/2021 17:01:42:718,xyz_acc:0.152 0.242 -0.965
 CDTJune/30/2021 17:01:42:721,resultant_acc:1.006
 CDTJune/30/2021 17:01:42:782,xyz_acc:0.129 0.231 -0.947
 CDTJune/30/2021 17:01:42:811,resultant_acc:0.983
 CDTJune/30/2021 17:01:42:906,xyz_acc:0.117 0.228 -0.96
 CDTJune/30/2021 17:01:42:909,resultant_acc:0.994
 CDTJune/30/2021 17:01:42:961,xyz_acc:0.124 0.231 -0.967
 CDTJune/30/2021 17:01:42:21,resultant_acc:1.002
 CDTJune/30/2021 17:01:42:50,heart_rate:62.0
 CDTJune/30/2021 17:01:43:148,xyz_acc:0.101 0.209 -0.95
 CDTJune/30/2021 17:01:43:152,resultant_acc:0.978
 CDTJune/30/2021 17:01:43:202,xyz_acc:0.127 0.227 -0.974
 CDTJune/30/2021 17:01:43:261,resultant_acc:1.008
 CDTJune/30/2021 17:01:43:324,xyz_acc:0.14 0.239 -0.981
 CDTJune/30/2021 17:01:43:328,resultant_acc:1.019
 CDTJune/30/2021 17:01:43:382,xyz_acc:0.134 0.227 -0.98
 CDTJune/30/2021 17:01:43:411,resultant_acc:1.015
 CDTJune/30/2021 17:01:43:471,xyz_acc:0.118 0.193 -0.966
 CDTJune/30/2021 17:01:43:508,resultant_acc:0.992
 CDTJune/30/2021 17:01:43:561,xyz_acc:0.095 0.202 -0.953
 CDTJune/30/2021 17:01:43:621,resultant_acc:0.979
 CDTJune/30/2021 17:01:43:682,xyz_acc:0.105 0.214 -0.973
 CDTJune/30/2021 17:01:43:742,resultant_acc:1.002
 CDTJune/30/2021 17:01:43:804,xyz_acc:0.109 0.223 -0.974
 CDTJune/30/2021 17:01:43:808,resultant_acc:1.005
 CDTJune/30/2021 17:01:43:872,xyz_acc:0.113 0.225 -0.974
 CDTJune/30/2021 17:01:43:920,resultant_acc:1.006
 CDTJune/30/2021 17:01:43:18,xyz_acc:0.112 0.23 -0.981
 CDTJune/30/2021 17:01:43:23,resultant_acc:1.014
 CDTJune/30/2021 17:01:44:104,xyz_acc:0.102 0.205 -0.961
 CDTJune/30/2021 17:01:44:108,resultant_acc:0.988
 CDTJune/30/2021 17:01:44:161,xyz_acc:0.112 0.223 -0.981
 CDTJune/30/2021 17:01:44:220,resultant_acc:1.012
 CDTJune/30/2021 17:01:44:282,xyz_acc:0.101 0.221 -0.977
 CDTJune/30/2021 17:01:44:343,resultant_acc:1.007
 CDTJune/30/2021 17:01:44:407,xyz_acc:0.102 0.224 -0.976
 CDTJune/30/2021 17:01:44:410,resultant_acc:1.007
 CDTJune/30/2021 17:01:44:461,xyz_acc:0.099 0.217 -0.968
 CDTJune/30/2021 17:01:44:520,resultant_acc:0.997
 CDTJune/30/2021 17:01:44:585,xyz_acc:0.104 0.232 -0.978
 CDTJune/30/2021 17:01:44:641,resultant_acc:1.011
 CDTJune/30/2021 17:01:44:705,xyz_acc:0.094 0.216 -0.968
 CDTJune/30/2021 17:01:44:709,resultant_acc:0.996
 CDTJune/30/2021 17:01:44:761,xyz_acc:0.103 0.222 -0.978
 CDTJune/30/2021 17:01:44:821,resultant_acc:1.008
 CDTJune/30/2021 17:01:44:885,xyz_acc:0.102 0.222 -0.977
 CDTJune/30/2021 17:01:44:940,resultant_acc:1.007
 CDTJune/30/2021 17:01:44:5,xyz_acc:0.101 0.235 -0.977
 CDTJune/30/2021 17:01:44:8,resultant_acc:1.01
 CDTJune/30/2021 17:01:45:61,xyz_acc:0.092 0.22 -0.97
 CDTJune/30/2021 17:01:45:88,resultant_acc:0.999
 CDTJune/30/2021 17:01:45:183,xyz_acc:0.104 0.222 -0.972
 CDTJune/30/2021 17:01:45:208,resultant_acc:1.002
 CDTJune/30/2021 17:01:45:271,xyz_acc:0.105 0.223 -0.976
 CDTJune/30/2021 17:01:45:304,resultant_acc:1.007
 CDTJune/30/2021 17:01:45:361,xyz_acc:0.084 0.224 -0.964
 CDTJune/30/2021 17:01:45:422,resultant_acc:0.993
 CDTJune/30/2021 17:01:45:481,xyz_acc:0.096 0.223 -0.969
 CDTJune/30/2021 17:01:45:542,resultant_acc:0.999
 CDTJune/30/2021 17:01:45:605,xyz_acc:0.103 0.212 -0.971
 CDTJune/30/2021 17:01:45:609,resultant_acc:0.999
 CDTJune/30/2021 17:01:45:663,xyz_acc:0.105 0.213 -0.98
 CDTJune/30/2021 17:01:45:721,resultant_acc:1.008
 CDTJune/30/2021 17:01:45:781,xyz_acc:0.108 0.212 -0.972
 CDTJune/30/2021 17:01:45:840,resultant_acc:1.001
 CDTJune/30/2021 17:01:45:905,xyz_acc:0.102 0.213 -0.975
 CDTJune/30/2021 17:01:45:909,resultant_acc:1.003
 CDTJune/30/2021 17:01:45:961,xyz_acc:0.107 0.218 -0.983
 CDTJune/30/2021 17:01:45:22,resultant_acc:1.013
 CDTJune/30/2021 17:01:46:81,xyz_acc:0.1 0.201 -0.965
 CDTJune/30/2021 17:01:46:167,resultant_acc:0.991
 CDTJune/30/2021 17:01:46:234,xyz_acc:0.099 0.215 -0.969
 CDTJune/30/2021 17:01:46:238,resultant_acc:0.997
 CDTJune/30/2021 17:01:46:292,xyz_acc:0.115 0.231 -1.002
 CDTJune/30/2021 17:01:46:318,resultant_acc:1.035
 CDTJune/30/2021 17:01:46:381,xyz_acc:0.112 0.232 -0.972
 CDTJune/30/2021 17:01:46:416,resultant_acc:1.006
 CDTJune/30/2021 17:01:46:471,xyz_acc:0.098 0.218 -0.975
 CDTJune/30/2021 17:01:46:500,resultant_acc:1.004
 CDTJune/30/2021 17:01:46:591,xyz_acc:0.106 0.223 -0.979
 CDTJune/30/2021 17:01:46:619,resultant_acc:1.01
 CDTJune/30/2021 17:01:46:681,xyz_acc:0.104 0.209 -0.989
 CDTJune/30/2021 17:01:46:713,resultant_acc:1.016
 CDTJune/30/2021 17:01:46:772,xyz_acc:0.104 0.206 -0.972
 CDTJune/30/2021 17:01:46:803,resultant_acc:0.999
 CDTJune/30/2021 17:01:46:890,xyz_acc:0.102 0.221 -0.981
 CDTJune/30/2021 17:01:46:919,resultant_acc:1.011
 CDTJune/30/2021 17:01:46:980,xyz_acc:0.1 0.214 -0.969
 CDTJune/30/2021 17:01:46:11,resultant_acc:0.997
 CDTJune/30/2021 17:01:47:71,xyz_acc:0.112 0.212 -0.977
 CDTJune/30/2021 17:01:47:131,resultant_acc:1.006
 CDTJune/30/2021 17:01:47:190,xyz_acc:0.118 0.208 -0.977
 CDTJune/30/2021 17:01:47:218,resultant_acc:1.006
 CDTJune/30/2021 17:01:47:281,xyz_acc:0.097 0.196 -0.966
 CDTJune/30/2021 17:01:47:311,resultant_acc:0.99
 CDTJune/30/2021 17:01:47:371,xyz_acc:0.098 0.22 -0.967
 CDTJune/30/2021 17:01:47:400,resultant_acc:0.997
 CDTJune/30/2021 17:01:47:461,xyz_acc:0.107 0.22 -0.982
 CDTJune/30/2021 17:01:47:548,resultant_acc:1.012
 CDTJune/30/2021 17:01:47:617,xyz_acc:0.096 0.205 -0.969
 CDTJune/30/2021 17:01:47:621,resultant_acc:0.995
 CDTJune/30/2021 17:01:47:673,xyz_acc:0.11 0.213 -0.977
 CDTJune/30/2021 17:01:47:698,resultant_acc:1.006
 CDTJune/30/2021 17:01:47:791,xyz_acc:0.102 0.215 -0.979
 CDTJune/30/2021 17:01:47:819,resultant_acc:1.008
 CDTJune/30/2021 17:01:47:881,xyz_acc:0.106 0.211 -0.977
 CDTJune/30/2021 17:01:47:912,resultant_acc:1.005
 CDTJune/30/2021 17:01:47:971,xyz_acc:0.108 0.207 -0.967
 CDTJune/30/2021 17:01:47:1,resultant_acc:0.995
 CDTJune/30/2021 17:01:48:61,heart_rate:66.0
 CDTJune/30/2021 17:01:48:124,xyz_acc:0.109 0.201 -0.974
 CDTJune/30/2021 17:01:48:128,resultant_acc:1.0
 CDTJune/30/2021 17:01:48:181,xyz_acc:0.095 0.222 -0.969
 CDTJune/30/2021 17:01:48:211,resultant_acc:0.999
 CDTJune/30/2021 17:01:48:273,xyz_acc:0.103 0.207 -0.97
 CDTJune/30/2021 17:01:48:331,resultant_acc:0.997
 CDTJune/30/2021 17:01:48:390,xyz_acc:0.121 0.225 -0.973
 CDTJune/30/2021 17:01:48:451,resultant_acc:1.006
 CDTJune/30/2021 17:01:48:523,xyz_acc:0.094 0.212 -0.978
 CDTJune/30/2021 17:01:48:526,resultant_acc:1.005
 CDTJune/30/2021 17:01:48:571,xyz_acc:0.105 0.215 -0.968
 CDTJune/30/2021 17:01:48:598,resultant_acc:0.997
 CDTJune/30/2021 17:01:48:691,xyz_acc:0.119 0.227 -0.979
 CDTJune/30/2021 17:01:48:718,resultant_acc:1.012
 CDTJune/30/2021 17:01:48:784,xyz_acc:0.107 0.23 -0.972
 CDTJune/30/2021 17:01:48:788,resultant_acc:1.005
 CDTJune/30/2021 17:01:48:871,xyz_acc:0.109 0.216 -0.981
 CDTJune/30/2021 17:01:48:898,resultant_acc:1.01
 CDTJune/30/2021 17:01:48:991,xyz_acc:0.105 0.223 -0.969
 CDTJune/30/2021 17:01:48:19,resultant_acc:1.0
 CDTJune/30/2021 17:01:49:81,xyz_acc:0.109 0.228 -0.971
 CDTJune/30/2021 17:01:49:111,resultant_acc:1.003
 CDTJune/30/2021 17:01:49:198,xyz_acc:0.104 0.212 -0.974
 CDTJune/30/2021 17:01:49:261,resultant_acc:1.002
 CDTJune/30/2021 17:01:49:324,xyz_acc:0.106 0.217 -0.966
 CDTJune/30/2021 17:01:49:328,resultant_acc:0.996
 CDTJune/30/2021 17:01:49:560,xyz_acc:0.106 0.229 -0.977
 CDTJune/30/2021 17:01:49:567,resultant_acc:1.009
 CDTJune/30/2021 17:01:49:574,xyz_acc:0.099 0.211 -0.966
 CDTJune/30/2021 17:01:49:591,resultant_acc:0.994
 CDTJune/30/2021 17:01:49:596,xyz_acc:0.118 0.224 -0.972
 CDTJune/30/2021 17:01:49:600,resultant_acc:1.004
 CDTJune/30/2021 17:01:49:712,xyz_acc:0.109 0.243 -0.971
 CDTJune/30/2021 17:01:49:780,resultant_acc:1.007
 CDTJune/30/2021 17:01:49:783,xyz_acc:0.094 0.2 -0.971
 CDTJune/30/2021 17:01:49:786,resultant_acc:0.996
 CDTJune/30/2021 17:01:49:895,xyz_acc:0.125 0.211 -0.973
 CDTJune/30/2021 17:01:49:919,resultant_acc:1.003
 CDTJune/30/2021 17:01:49:982,xyz_acc:0.095 0.196 -0.959
 CDTJune/30/2021 17:01:49:41,resultant_acc:0.983
 CDTJune/30/2021 17:01:50:105,xyz_acc:0.108 0.229 -0.99
 CDTJune/30/2021 17:01:50:109,resultant_acc:1.022
 CDTJune/30/2021 17:01:50:191,xyz_acc:0.104 0.221 -0.996
 CDTJune/30/2021 17:01:50:251,resultant_acc:1.026
 CDTJune/30/2021 17:01:50:316,xyz_acc:0.085 0.199 -0.977
 CDTJune/30/2021 17:01:50:319,resultant_acc:1.001
 CDTJune/30/2021 17:01:50:371,xyz_acc:0.101 0.197 -0.976
 CDTJune/30/2021 17:01:50:401,resultant_acc:1.001
 CDTJune/30/2021 17:01:50:491,xyz_acc:0.081 0.246 -0.957
 CDTJune/30/2021 17:01:50:518,resultant_acc:0.991
 CDTJune/30/2021 17:01:50:618,xyz_acc:0.093 0.211 -1.015
 CDTJune/30/2021 17:01:50:622,resultant_acc:1.041
 CDTJune/30/2021 17:01:50:673,xyz_acc:0.079 0.193 -0.995
 CDTJune/30/2021 17:01:50:702,resultant_acc:1.017
 CDTJune/30/2021 17:01:50:791,xyz_acc:0.093 0.216 -0.976
 CDTJune/30/2021 17:01:50:818,resultant_acc:1.004
 CDTJune/30/2021 17:01:50:881,xyz_acc:0.087 0.186 -0.965
 CDTJune/30/2021 17:01:50:940,resultant_acc:0.987
 CDTJune/30/2021 17:01:50:9,xyz_acc:0.101 0.209 -0.99
 CDTJune/30/2021 17:01:50:13,resultant_acc:1.017
 CDTJune/30/2021 17:01:51:61,xyz_acc:0.066 0.202 -0.989
 CDTJune/30/2021 17:01:51:91,resultant_acc:1.012
 CDTJune/30/2021 17:01:51:180,xyz_acc:0.083 0.227 -0.975
 CDTJune/30/2021 17:01:51:208,resultant_acc:1.005
 CDTJune/30/2021 17:01:51:271,xyz_acc:0.079 0.189 -0.957
 CDTJune/30/2021 17:01:51:301,resultant_acc:0.979
 CDTJune/30/2021 17:01:51:391,xyz_acc:0.098 0.231 -0.973
 CDTJune/30/2021 17:01:51:448,resultant_acc:1.005
 CDTJune/30/2021 17:01:51:514,xyz_acc:0.093 0.196 -0.975
 CDTJune/30/2021 17:01:51:518,resultant_acc:0.999
 CDTJune/30/2021 17:01:51:606,xyz_acc:0.108 0.237 -0.972
 CDTJune/30/2021 17:01:51:611,resultant_acc:1.006
 CDTJune/30/2021 17:01:51:723,xyz_acc:0.091 0.213 -0.994
 CDTJune/30/2021 17:01:51:781,resultant_acc:1.021
 CDTJune/30/2021 17:01:51:844,xyz_acc:0.105 0.219 -0.981
 CDTJune/30/2021 17:01:51:848,resultant_acc:1.011
 CDTJune/30/2021 17:01:51:905,xyz_acc:0.106 0.221 -0.966
 CDTJune/30/2021 17:01:51:909,resultant_acc:0.997
 CDTJune/30/2021 17:01:51:991,xyz_acc:0.1 0.233 -0.969
 CDTJune/30/2021 17:01:51:50,resultant_acc:1.002
 CDTJune/30/2021 17:01:52:115,xyz_acc:0.086 0.21 -0.969
 CDTJune/30/2021 17:01:52:118,resultant_acc:0.995
 CDTJune/30/2021 17:01:52:172,xyz_acc:0.102 0.23 -0.976
 CDTJune/30/2021 17:01:52:200,resultant_acc:1.008
 CDTJune/30/2021 17:01:52:261,xyz_acc:0.097 0.215 -0.966
 CDTJune/30/2021 17:01:52:320,resultant_acc:0.994
 CDTJune/30/2021 17:01:52:380,xyz_acc:0.1 0.221 -0.975
 CDTJune/30/2021 17:01:52:441,resultant_acc:1.005
 CDTJune/30/2021 17:01:52:509,xyz_acc:0.102 0.225 -0.972
 CDTJune/30/2021 17:01:52:513,resultant_acc:1.003
 CDTJune/30/2021 17:01:52:561,xyz_acc:0.094 0.217 -0.976
 CDTJune/30/2021 17:01:52:621,resultant_acc:1.004
 CDTJune/30/2021 17:01:52:681,xyz_acc:0.098 0.22 -0.98
 CDTJune/30/2021 17:01:52:741,resultant_acc:1.009
 CDTJune/30/2021 17:01:52:806,xyz_acc:0.101 0.219 -0.976
 CDTJune/30/2021 17:01:52:810,resultant_acc:1.005
 CDTJune/30/2021 17:01:52:861,xyz_acc:0.103 0.22 -0.983
 CDTJune/30/2021 17:01:52:921,resultant_acc:1.013
 CDTJune/30/2021 17:01:52:984,xyz_acc:0.088 0.219 -0.972
 CDTJune/30/2021 17:01:53:68,resultant_acc:1.0
 CDTJune/30/2021 17:01:53:103,heart_rate:66.0
 CDTJune/30/2021 17:01:53:107,xyz_acc:0.097 0.222 -0.982
 CDTJune/30/2021 17:01:53:110,resultant_acc:1.011
 CDTJune/30/2021 17:01:53:161,xyz_acc:0.101 0.213 -0.978
 CDTJune/30/2021 17:01:53:222,resultant_acc:1.006
 CDTJune/30/2021 17:01:53:282,xyz_acc:0.099 0.212 -0.974
 CDTJune/30/2021 17:01:53:344,resultant_acc:1.002
 CDTJune/30/2021 17:01:53:401,xyz_acc:0.107 0.211 -0.971
 CDTJune/30/2021 17:01:53:462,resultant_acc:0.999
 CDTJune/30/2021 17:01:53:526,xyz_acc:0.095 0.21 -0.974
 CDTJune/30/2021 17:01:53:530,resultant_acc:1.001
 CDTJune/30/2021 17:01:53:611,xyz_acc:0.095 0.22 -0.979
 CDTJune/30/2021 17:01:53:638,resultant_acc:1.008
 CDTJune/30/2021 17:01:53:705,xyz_acc:0.097 0.214 -0.974
 CDTJune/30/2021 17:01:53:709,resultant_acc:1.002
 CDTJune/30/2021 17:01:53:761,xyz_acc:0.099 0.215 -0.973
 CDTJune/30/2021 17:01:53:822,resultant_acc:1.001
 CDTJune/30/2021 17:01:53:882,xyz_acc:0.097 0.21 -0.974
 CDTJune/30/2021 17:01:53:941,resultant_acc:1.001
 CDTJune/30/2021 17:01:53:9,xyz_acc:0.096 0.212 -0.978
 CDTJune/30/2021 17:01:53:13,resultant_acc:1.005
 CDTJune/30/2021 17:01:54:91,xyz_acc:0.103 0.217 -0.972
 CDTJune/30/2021 17:01:54:181,resultant_acc:1.001
 CDTJune/30/2021 17:01:54:245,xyz_acc:0.1 0.209 -0.972
 CDTJune/30/2021 17:01:54:249,resultant_acc:0.999
 CDTJune/30/2021 17:01:54:309,xyz_acc:0.101 0.22 -0.984
 CDTJune/30/2021 17:01:54:313,resultant_acc:1.013
 CDTJune/30/2021 17:01:54:362,xyz_acc:0.301 0.208 -0.973
 CDTJune/30/2021 17:01:54:421,resultant_acc:1.04
 CDTJune/30/2021 17:01:54:481,xyz_acc:0.014 0.214 -0.975
 CDTJune/30/2021 17:01:54:544,resultant_acc:0.998
 CDTJune/30/2021 17:01:54:605,xyz_acc:0.098 0.213 -0.98
 CDTJune/30/2021 17:01:54:609,resultant_acc:1.008
 CDTJune/30/2021 17:01:54:691,xyz_acc:0.099 0.212 -0.977
 CDTJune/30/2021 17:01:54:755,resultant_acc:1.005
 CDTJune/30/2021 17:01:54:814,xyz_acc:0.097 0.207 -0.974
 CDTJune/30/2021 17:01:54:818,resultant_acc:1.0
 CDTJune/30/2021 17:01:54:871,xyz_acc:0.102 0.214 -0.985
 CDTJune/30/2021 17:01:54:898,resultant_acc:1.013
 CDTJune/30/2021 17:01:54:962,xyz_acc:0.111 0.218 -1.002
 CDTJune/30/2021 17:01:54:991,resultant_acc:1.031
 CDTJune/30/2021 17:01:55:81,xyz_acc:0.107 0.189 -1.002
 CDTJune/30/2021 17:01:55:109,resultant_acc:1.025
 CDTJune/30/2021 17:01:55:172,xyz_acc:0.101 0.189 -1.096
 CDTJune/30/2021 17:01:55:202,resultant_acc:1.117
 CDTJune/30/2021 17:01:55:289,xyz_acc:-0.148 0.124 -1.167
 CDTJune/30/2021 17:01:55:351,resultant_acc:1.183
 CDTJune/30/2021 17:01:55:414,xyz_acc:-0.342 0.162 -1.234
 CDTJune/30/2021 17:01:55:418,resultant_acc:1.291
 CDTJune/30/2021 17:01:55:471,xyz_acc:-0.359 -0.031 -0.808
 CDTJune/30/2021 17:01:55:501,resultant_acc:0.885
 CDTJune/30/2021 17:01:55:620,xyz_acc:-0.034 -0.214 -0.762
 CDTJune/30/2021 17:01:55:648,resultant_acc:0.792
 CDTJune/30/2021 17:01:55:716,xyz_acc:-0.019 0.061 -0.901
 CDTJune/30/2021 17:01:55:721,resultant_acc:0.903
 CDTJune/30/2021 17:01:55:772,xyz_acc:-0.026 0.035 -0.843
 CDTJune/30/2021 17:01:55:801,resultant_acc:0.844
 CDTJune/30/2021 17:01:55:862,xyz_acc:0.129 0.0 -0.956
 CDTJune/30/2021 17:01:55:892,resultant_acc:0.965
 CDTJune/30/2021 17:01:55:982,xyz_acc:0.061 -0.031 -0.899
 CDTJune/30/2021 17:01:55:9,resultant_acc:0.902
 CDTJune/30/2021 17:01:56:71,xyz_acc:0.015 -0.055 -1.256
 CDTJune/30/2021 17:01:56:100,resultant_acc:1.257
 CDTJune/30/2021 17:01:56:161,xyz_acc:0.005 -0.103 -1.012
 CDTJune/30/2021 17:01:56:191,resultant_acc:1.017
 CDTJune/30/2021 17:01:56:283,xyz_acc:-0.002 -0.123 -0.997
 CDTJune/30/2021 17:01:56:308,resultant_acc:1.005
 CDTJune/30/2021 17:01:56:372,xyz_acc:0.005 -0.133 -0.996
 CDTJune/30/2021 17:01:56:401,resultant_acc:1.005
 CDTJune/30/2021 17:01:56:463,xyz_acc:-0.008 -0.132 -0.995
 CDTJune/30/2021 17:01:56:491,resultant_acc:1.004
 CDTJune/30/2021 17:01:56:581,xyz_acc:-0.003 -0.123 -0.998
 CDTJune/30/2021 17:01:56:611,resultant_acc:1.006
 CDTJune/30/2021 17:01:56:704,xyz_acc:-0.018 -0.142 -0.998
 CDTJune/30/2021 17:01:56:709,resultant_acc:1.008
 CDTJune/30/2021 17:01:56:764,xyz_acc:-0.014 -0.131 -0.998
 CDTJune/30/2021 17:01:56:792,resultant_acc:1.007
 CDTJune/30/2021 17:01:56:883,xyz_acc:0.037 -0.141 -0.998
 CDTJune/30/2021 17:01:56:909,resultant_acc:1.009
 CDTJune/30/2021 17:01:56:1,xyz_acc:-0.047 -0.13 -0.995
 CDTJune/30/2021 17:01:56:35,resultant_acc:1.005
 CDTJune/30/2021 17:01:57:96,xyz_acc:0.005 -0.122 -0.998
 CDTJune/30/2021 17:01:57:100,resultant_acc:1.005
 CDTJune/30/2021 17:01:57:181,xyz_acc:-0.035 -0.043 -1.006
 CDTJune/30/2021 17:01:57:208,resultant_acc:1.008
 CDTJune/30/2021 17:01:57:272,xyz_acc:-0.012 -0.127 -0.998
 CDTJune/30/2021 17:01:57:301,resultant_acc:1.006
 CDTJune/30/2021 17:01:57:392,xyz_acc:-0.011 -0.121 -0.997
 CDTJune/30/2021 17:01:57:418,resultant_acc:1.004
 CDTJune/30/2021 17:01:57:481,xyz_acc:-0.013 -0.121 -0.999
 CDTJune/30/2021 17:01:57:518,resultant_acc:1.006
 CDTJune/30/2021 17:01:57:572,xyz_acc:-0.005 -0.127 -0.999
 CDTJune/30/2021 17:01:57:601,resultant_acc:1.007
 CDTJune/30/2021 17:01:57:662,xyz_acc:0.06 0.099 -0.893
 CDTJune/30/2021 17:01:57:691,resultant_acc:0.9
 CDTJune/30/2021 17:01:57:781,xyz_acc:0.06 0.099 -0.893
 CDTJune/30/2021 17:01:57:809,resultant_acc:0.9
 CDTJune/30/2021 17:01:57:905,xyz_acc:-0.003 -0.129 -0.995
 CDTJune/30/2021 17:01:57:961,resultant_acc:1.003
 CDTJune/30/2021 17:01:57:993,xyz_acc:-0.01 -0.117 -0.995
 CDTJune/30/2021 17:01:57:998,resultant_acc:1.002
 CDTJune/30/2021 17:01:58:81,heart_rate:64.0
 CDTJune/30/2021 17:01:58:147,xyz_acc:-0.01 -0.126 -0.995
 CDTJune/30/2021 17:01:58:151,resultant_acc:1.003
 CDTJune/30/2021 17:01:58:205,xyz_acc:-0.007 -0.114 -0.997
 CDTJune/30/2021 17:01:58:209,resultant_acc:1.004
